STU_ID,P1TYPEPS,P1HIDEG2,S2TYPEPS2013,S3REPUTATION,X1PAR2EDU,X3TCREDAPIB,X1MOMEDU,X2PAR2EDU,X3TCREDAPMTH,X1DADEDU,P1HIDEG1,X3TAGPAWGT,X1PAR1EDU,S2FR4Y,X1SESQ5,X1SESQ5_U,X1PAREDU,X2DADEDU,X3THIMATH,X3TCREDGEN,X2MOMEDU,X2X1TXMSCR,X3WORK,X3THILANG,X2SESQ5_U,X3CLGANDWORK,X2TXMTH1,S2FR2YPUB,S3WORK,X2PAREDU,X3T1CREDCALC,X3THISCI,X2TXMTSCOR,X2TXMTH,X2REQLEVEL,X2TXMTH4,X2TXMSCR,X2TXMTH2,X1TXMSCR,S3CLGAPPNUM,X2TXMTH5,X2SESQ5,S3SOCIALLIFE,S2ANYAP,X1TXMTSCOR,S2PSATNUM,S3FOCUS,X3TCREDAPSS,X2PAR1EDU,X1TXMPROF4,X2TXMTH3,A2HIGHERED,X3TCREDAPENG,X3THIPHY,X3TCREDAPSCI,X2TXMPROF5,P1INCOMECAT,A1UNPREP,X2TXMPROF6,X1PAR2OCC2,X1FAMINCOME,S3CHOICEAPPCNTRL,A2PRNTINV,X3TCREDADV,S3CLGCNTRL,N1INVOLVEMNT,X3TGPAWGT,X3T1CREDPHYS,X2TXMPROF4,X3TCREDLANG,C2PCTAP,S2FRCLGEXAM,S2CANTAFFORD,S1PSAT,X1TXMPROF5,S2DEGREE2013,X1TXMPROF3,S2IMPACTIVITY,S2SUREBA,M1INVOLVEMNT,X3TCREDHON,X1TXMQUINT,undermatched
20957,3,2,3,1,2,8.5,2,3,2.0,4,4,4.0,4,3,3,3,4,5,13,13.0,3,83.9545,2,11,4,2,3.3974,5,2,5,1,5,75.1414,3.3974,4,3.3974,108.066,3.3974,60.4063,7,3.3974,4,2,1,68.1863,2,1,3.0,5,0.8703,3.3974,-9,1.0,3,1.0,0.9998,9,2,0.8639,39,9,2,1,14.0,2,2,4.0,1,0.9988,3.0,-9,4,3,1,0.3754,3,0.9969,1,1,-8,0.0,5,0
20976,4,2,3,-8,2,1.0,2,5,1.0,1,1,4.0,1,1,2,1,2,1,13,22.0,0,45.059,-8,3,2,-8,0.7823,3,-8,5,1,1,52.0811,0.7823,5,0.7823,68.6939,0.7823,32.2309,-8,0.7823,2,-8,1,45.2709,1,-8,0.0,1,0.0502,0.7823,70,0.0,0,0.0,0.0478,3,2,0.0197,51,3,-8,3,5.5,-8,-8,4.0,0,0.1753,1.0,15,4,2,1,0.0493,3,0.109,1,-9,-8,0.0,2,0
20986,3,2,3,1,2,5.0,2,2,1.0,2,2,4.0,2,4,2,2,2,2,13,26.5,2,78.1603,1,8,4,1,3.2538,0,1,2,1,5,73.8755,3.2538,5,3.2538,106.468,3.2538,56.5977,2,3.2538,4,3,1,64.7322,2,1,1.0,2,0.6939,3.2538,100,1.0,5,1.0,0.9995,4,2,0.7927,49,4,2,-7,0.0,2,4,4.0,1,0.998,4.0,-6,4,3,1,0.2163,3,0.9867,1,1,-9,0.0,5,0
21022,3,7,3,1,7,6.0,2,7,1.0,7,2,4.5,2,2,5,5,7,7,13,18.0,2,78.1799,2,6,4,2,2.6048,5,2,7,1,5,68.1523,2.6048,5,2.6048,98.4028,2.6048,56.6111,2,2.6048,5,1,1,64.7441,1,1,2.0,2,0.6947,2.6048,20,2.0,1,1.0,0.9833,11,-9,0.3131,29,11,2,3,6.0,2,-8,4.5,1,0.9826,3.0,15,2,3,2,0.2167,3,0.9868,2,1,-8,8.0,5,0
21027,3,2,3,-7,2,0.0,3,2,0.0,2,3,4.5,3,3,4,4,3,2,11,14.5,4,78.4567,1,3,4,3,2.021,5,1,4,0,1,63.004,2.021,4,2.021,89.8474,2.021,56.7998,2,2.021,4,-7,2,64.9122,1,3,0.0,4,0.7058,2.021,62,0.0,1,0.0,0.7508,3,3,0.0824,13,3,1,2,0.0,-7,3,4.5,1,0.9006,2.0,-7,4,4,3,0.2227,3,0.9877,2,1,3,10.0,5,0
21036,-8,-8,-8,1,-8,3.5,-8,5,1.0,-8,-8,4.0,-8,-8,4,4,-8,5,13,14.0,2,-8.0,2,5,5,2,-8.0,-8,2,5,1,1,-8.0,-8.0,-8,-8.0,-8.0,-8.0,50.6973,8,-8.0,5,1,-8,59.5493,-8,1,2.5,2,0.3233,-8.0,-6,0.0,1,0.0,-8.0,-8,-8,-8.0,-8,-8,2,-6,4.0,2,-8,4.0,1,-8.0,3.0,-6,-8,-8,1,0.1034,-8,0.9036,-8,-8,-8,4.0,5,0
21061,3,4,3,1,4,1.0,5,5,0.0,4,5,4.0,5,3,5,4,5,5,12,20.5,6,71.9513,3,2,5,5,2.3574,2,3,6,1,1,65.971,2.3574,4,2.3574,95.0016,2.3574,52.2445,2,2.3574,5,1,1,60.8966,1,1,1.0,6,0.4125,2.3574,71,0.0,1,0.0,0.9414,6,2,0.1785,41,6,1,2,1.5,1,-8,4.0,1,0.9623,1.0,8,3,3,-9,0.1223,3,0.9403,2,1,-8,4.0,5,0
21075,3,3,3,1,3,6.0,4,4,2.0,3,4,4.5,4,2,4,4,4,4,13,13.5,5,85.7457,2,0,5,2,2.3434,3,2,5,1,5,65.847,2.3434,5,2.3434,94.8002,2.3434,61.5228,5,2.3434,5,2,1,69.2409,1,1,2.0,5,0.9033,2.3434,60,1.0,5,1.0,0.9372,9,3,0.1726,47,9,2,2,5.5,2,2,4.5,1,0.9607,2.0,12,1,3,1,0.4388,2,0.998,2,1,2,6.0,5,0
21093,3,5,3,1,5,13.0,5,6,2.0,5,5,4.5,5,3,5,5,5,6,13,5.5,6,97.3629,2,12,5,2,3.2737,1,2,6,1,5,72.5864,3.1076,4,4.2943,104.748,3.2454,67.8907,4,1.697,5,2,1,76.9871,1,1,5.0,6,0.9908,3.0278,35,2.0,5,2.0,0.9989,7,3,0.6986,15,7,1,3,17.0,1,3,4.5,1,0.9967,4.0,20,3,3,1,0.883,4,0.9999,1,2,-9,1.0,5,0
21101,3,-7,3,1,-7,0.0,2,4,0.0,0,2,4.0,2,-9,1,1,2,4,6,12.0,2,60.3139,3,6,2,5,0.8573,-9,3,4,0,1,52.7425,0.8573,4,0.8573,69.9491,0.8573,43.9635,7,0.8573,2,4,2,53.8114,0,1,0.0,2,0.1145,0.8573,-9,0.0,0,0.0,0.0524,2,2,0.0203,-7,2,1,2,1.0,2,-9,4.0,0,0.209,2.0,10,-9,3,3,0.0635,3,0.5584,1,1,2,2.0,4,0
21112,3,4,3,1,4,3.0,4,5,0.0,4,4,4.5,4,4,4,4,4,5,12,11.5,5,69.5123,1,8,4,1,0.7925,1,1,5,1,5,52.171,0.7925,5,0.7925,68.8649,0.7925,50.5012,3,0.7925,4,2,1,59.3791,3,1,1.0,5,0.3131,0.7925,80,1.0,0,1.0,0.0484,5,4,0.0198,51,5,2,-4,3.0,1,-8,4.5,0,0.1795,4.0,25,4,4,1,0.1014,3,0.8979,1,1,4,11.0,5,0
21145,3,4,3,1,4,5.0,2,5,1.0,4,2,4.0,2,3,2,2,4,5,13,15.0,2,76.0869,1,0,3,1,1.1862,3,1,5,1,5,55.6422,1.1862,4,1.1862,75.4408,1.1862,55.1665,1,1.1862,3,1,1,63.4627,1,1,2.0,2,0.6042,1.1862,60,0.0,1,2.0,0.0969,3,2,0.0248,37,3,1,4,13.0,1,-9,4.0,1,0.4207,3.0,20,4,3,1,0.1771,3,0.9778,2,1,-9,0.0,5,0
21155,-9,-9,3,1,4,2.0,3,5,0.0,4,3,4.5,3,4,4,3,4,5,11,18.5,4,77.0426,2,5,4,2,2.0518,0,2,5,0,1,63.2759,2.0518,4,2.0518,90.3515,2.0518,55.8298,3,2.0518,4,1,1,64.0498,1,1,1.0,4,0.6469,2.0518,90,1.0,1,0.0,0.7775,4,-8,0.0881,53,4,1,-4,2.5,1,-8,4.5,1,0.9086,3.0,30,2,2,2,0.1941,3,0.9825,1,1,1,7.5,5,0
21162,2,2,3,1,2,2.0,2,2,0.0,2,2,4.0,2,2,3,2,2,2,11,27.0,2,57.7367,1,3,3,1,-0.0191,5,1,2,0,2,45.0141,-0.0191,4,-0.0191,54.6734,-0.0191,42.1132,2,-0.0191,3,2,1,52.3055,2,8,1.0,2,0.0925,-0.0191,85,1.0,1,0.0,0.0336,2,3,0.0166,37,2,1,2,2.0,1,2,4.0,1,0.0437,2.0,33,3,4,1,0.059,2,0.4409,1,2,2,0.0,4,1
21167,3,2,3,1,2,7.0,4,2,0.0,2,4,4.5,4,3,-8,-8,4,2,12,11.0,5,-9.0,2,3,3,2,1.5615,1,2,5,1,5,58.9518,1.5615,4,1.5615,81.8745,1.5615,-8.0,2,1.5615,3,2,1,-8.0,0,1,4.0,5,-8.0,1.5615,25,2.0,1,1.0,0.2801,6,1,0.0368,47,6,1,3,7.0,1,-8,4.5,1,0.6963,2.0,15,2,4,-8,-8.0,3,-8.0,1,1,-8,4.5,-8,0
21171,3,1,3,1,1,3.0,2,1,1.0,1,2,4.5,2,3,1,1,2,1,13,13.0,2,69.4406,1,7,1,1,2.4566,1,1,2,1,5,66.8456,2.4566,5,2.4566,96.3951,2.4566,50.4498,5,2.4566,1,1,2,59.3346,2,1,1.0,2,0.3105,2.4566,60,0.0,1,1.0,0.9641,2,3,0.2251,51,2,2,2,3.0,2,3,4.5,1,0.9722,4.0,35,3,3,1,0.1009,3,0.8964,1,1,-8,8.5,5,1
21174,3,4,3,2,4,3.0,4,5,0.0,4,4,4.0,4,3,3,3,4,5,12,18.5,5,59.0567,1,4,4,1,1.3526,5,1,5,1,5,57.1099,1.3526,4,1.3526,78.2585,1.3526,43.0658,5,1.3526,3,3,1,53.074,0,1,1.0,5,0.1027,1.3526,85,1.0,5,1.0,0.1513,2,-8,0.0287,51,2,1,-4,7.0,1,4,4.0,1,0.5488,2.0,10,1,2,3,0.0611,3,0.5002,1,1,2,0.0,4,1
21189,-8,-8,-8,-8,-8,0.0,-8,-8,0.0,-8,-8,4.0,-8,-8,5,5,-8,-8,6,6.0,-8,-8.0,-8,0,-8,-8,-8.0,-8,-8,-8,0,2,-8.0,-8.0,-8,-8.0,-8.0,-8.0,69.159,-8,-8.0,-8,-8,-8,79.7453,-8,-8,0.0,-8,0.9962,-8.0,100,0.0,0,0.0,-8.0,-8,1,-8.0,-8,-8,-8,1,0.0,-8,-9,4.0,0,-8.0,0.0,80,-8,-8,1,0.9514,-8,1.0,-8,-8,-9,1.0,5,1
21190,3,4,-7,-7,4,0.0,2,5,0.0,4,2,3.5,2,4,5,5,4,5,6,32.0,2,56.9414,2,4,4,4,1.3432,5,2,5,0,2,57.0274,1.3432,4,1.3432,78.0987,1.3432,41.5331,0,1.3432,4,-7,2,51.8459,1,-7,0.0,2,0.0872,1.3432,98,0.0,0,0.0,0.1473,8,-9,0.0285,29,8,-7,2,0.0,-7,-8,4.0,0,0.5416,2.0,38,3,3,0,0.0578,-7,0.4067,2,1,-8,0.0,3,0
21203,-8,-8,4,1,-8,2.0,-8,6,0.0,-8,-8,4.0,-8,3,5,5,-8,6,11,25.5,5,73.8978,1,5,5,1,0.9842,5,1,6,0,1,53.8611,0.9842,4,0.9842,72.0648,0.9842,53.6279,2,0.9842,5,2,1,62.1079,3,1,1.0,5,0.5019,0.9842,94,1.0,1,0.0,0.0635,-8,-9,0.0216,-8,-8,1,2,3.0,1,-9,4.0,1,0.2793,3.0,30,4,2,1,0.1446,4,0.9621,2,1,-9,1.5,5,0
21230,3,2,3,1,2,6.5,2,2,1.0,2,2,4.5,2,4,4,5,2,2,12,12.0,2,69.6666,3,7,4,5,0.7292,0,3,2,1,3,51.6129,0.7292,4,0.7292,67.8016,0.7292,50.6116,4,0.7292,4,2,1,59.4749,1,1,3.5,2,0.3188,0.7292,-9,2.0,0,0.0,0.0453,-9,-8,0.0193,11,6,1,-4,8.5,1,3,4.5,0,0.1548,3.0,8,3,3,1,0.1025,3,0.9012,1,1,-9,8.5,5,0
21245,2,-7,2,2,-7,1.0,0,2,0.0,2,2,4.0,2,2,2,2,2,2,8,22.0,2,70.0184,1,12,2,1,2.1684,2,1,2,0,3,64.3044,2.1684,5,2.1684,92.1984,2.1684,50.8633,5,2.1684,2,3,2,59.6934,2,1,0.0,2,0.3321,2.1684,95,0.0,0,0.0,0.8607,4,1,0.1145,-7,4,-1,2,1.0,1,1,4.0,0,0.9342,4.0,28,4,1,1,0.1052,2,0.9083,1,1,3,1.0,5,0
21249,-9,5,3,-4,5,5.0,2,6,3.0,5,2,4.0,2,4,3,3,5,0,13,19.0,2,86.1548,2,6,3,5,2.849,0,2,6,1,5,70.3056,2.849,4,2.849,101.564,2.849,61.7742,-4,2.849,3,-4,1,69.4831,0,1,0.0,2,0.9098,2.849,72,0.0,1,1.5,0.9955,2,1,0.4969,53,2,-4,2,13.0,1,2,4.0,1,0.9922,3.0,40,2,3,2,0.4541,4,0.9982,2,3,2,1.0,5,0
21262,3,4,-7,1,4,3.0,4,5,1.0,4,4,4.0,4,3,5,5,4,5,13,18.0,5,76.5159,2,3,5,2,2.3508,5,2,5,1,5,65.9123,2.3508,4,2.3508,94.9063,2.3508,55.4649,4,2.3508,5,2,1,63.7266,1,1,1.0,5,0.6236,2.3508,80,0.0,1,1.0,0.9394,6,-8,0.1757,49,6,1,3,4.0,1,2,4.0,1,0.9616,2.0,40,4,3,0,0.1845,-7,0.98,3,2,-8,5.0,5,1
21264,3,4,3,1,4,7.0,4,5,1.0,5,5,4.5,5,3,5,5,5,6,13,10.5,5,98.847,3,9,5,5,3.9943,1,3,6,1,5,80.405,3.9943,5,3.9943,112.915,3.9943,68.4794,10,3.9943,5,2,1,78.1397,2,1,2.0,6,0.9936,3.9943,75,1.5,5,2.5,1.0,11,1,0.9842,13,11,2,2,3.0,1,-9,4.5,1,0.9999,2.0,20,4,3,1,0.9176,3,1.0,1,1,2,2.0,5,0
21269,3,-7,3,1,-7,0.0,3,-7,0.0,0,3,4.0,3,5,2,2,3,0,6,23.0,4,63.7192,1,3,3,1,0.2079,5,1,4,0,1,47.0157,0.2079,5,0.2079,58.7734,0.2079,46.375,1,0.2079,3,3,2,55.8353,0,8,0.0,4,0.1603,0.2079,-6,0.0,0,0.0,0.0348,2,3,0.0171,-7,2,1,-6,0.0,1,4,4.0,0,0.0569,2.0,-6,5,3,3,0.0725,3,0.7117,3,2,2,0.0,4,0
21274,3,3,3,1,3,0.0,3,4,0.0,3,3,4.0,3,5,3,3,3,4,6,30.0,4,62.5304,1,5,5,1,2.0286,5,1,4,0,1,63.0716,2.0286,4,2.0286,89.9733,2.0286,45.5341,4,2.0286,5,2,2,55.124,0,1,0.0,4,0.1416,2.0286,50,0.0,0,0.0,0.7576,4,2,0.0838,51,4,2,1,0.0,2,2,4.0,0,0.9026,3.0,-7,4,3,2,0.0689,3,0.6602,3,1,2,0.0,4,0
21277,4,2,3,1,2,0.0,2,2,0.0,2,2,4.5,2,3,3,3,2,2,12,14.5,2,69.5747,1,3,2,1,0.4326,1,1,2,1,2,48.9971,0.4326,4,0.4326,62.7268,0.4326,50.5458,2,0.4326,2,1,3,59.4178,0,1,0.0,2,0.3154,0.4326,62,0.0,1,0.0,0.0373,4,3,0.0178,51,4,1,2,0.0,1,3,4.5,1,0.0821,2.0,-7,2,4,2,0.1018,4,0.8992,2,2,3,9.0,5,0
21278,-8,-8,3,-8,-8,3.5,-8,4,1.5,-8,-8,4.0,-8,3,4,4,-8,4,13,17.5,2,73.2008,-8,0,4,-8,2.951,0,-8,4,1,5,71.2052,2.951,4,2.951,102.839,2.951,53.1338,-8,2.951,4,-8,1,61.6745,3,-8,1.0,2,0.4693,2.951,100,0.0,1,1.0,0.9974,-8,1,0.5792,-8,-8,-8,1,4.0,-8,-8,4.0,1,0.9944,0.0,80,3,4,1,0.136,3,0.9553,1,-9,1,2.0,5,0
21303,3,-7,3,1,-7,0.0,4,5,0.0,0,4,3.5,4,4,5,5,4,5,11,31.5,5,51.3373,1,3,5,1,0.9698,1,1,5,0,2,53.7344,0.9698,4,0.9698,71.8252,0.9698,37.2808,2,0.9698,5,1,2,48.6993,2,8,0.0,5,0.063,0.9698,95,0.0,1,0.0,0.0619,3,2,0.0215,-7,3,1,2,1.0,1,1,4.0,1,0.2706,2.5,-9,4,3,1,0.0524,4,0.2185,2,2,-8,0.0,3,0
21304,3,7,3,1,7,5.0,7,7,1.0,7,7,4.5,7,4,5,5,7,7,13,20.5,7,96.4685,1,10,5,1,3.2983,0,1,7,1,5,74.2677,3.2983,5,3.2983,106.975,3.2983,67.5007,6,3.2983,5,1,1,76.3082,2,1,1.0,7,0.9886,3.2983,100,0.0,5,2.0,0.9996,13,2,0.8171,29,13,2,2,5.0,2,1,4.5,1,0.9983,6.0,90,4,3,1,0.8579,3,0.9999,1,1,1,7.0,5,0
21316,4,3,-7,2,3,1.0,3,4,0.0,3,3,4.0,3,4,4,4,3,4,8,25.5,4,90.8995,3,3,4,5,2.7191,0,3,4,0,2,69.1599,2.7191,3,2.7191,99.9022,2.7191,64.5954,1,2.7191,4,2,1,72.4035,2,1,0.0,4,0.9619,2.7191,65,1.0,0,0.0,0.9909,4,3,0.3947,11,4,1,2,1.0,1,4,4.0,0,0.988,2.0,-9,3,3,1,0.6474,-7,0.9995,3,2,2,0.0,5,1
21321,-9,5,3,1,5,3.5,2,5,0.0,5,2,4.0,2,5,5,5,5,2,11,24.0,5,75.6826,1,3,3,1,0.8983,5,1,5,0,5,53.1034,0.8983,4,0.8983,70.6324,0.8983,54.8841,5,0.8983,3,2,1,63.2134,1,1,0.5,2,0.5857,0.8983,100,2.0,0,1.0,0.0554,3,2,0.0207,11,3,2,2,4.5,2,1,4.0,0,0.2299,1.0,60,3,4,1,0.1704,3,0.9754,2,1,1,1.5,5,0
21340,3,7,3,1,7,6.0,4,7,2.0,7,4,4.5,4,3,5,5,7,7,13,11.5,5,95.5098,3,5,5,5,3.7488,1,3,7,1,5,78.2406,3.7488,5,3.7488,111.301,3.7488,67.0546,14,3.7488,5,-9,1,75.5951,3,1,1.0,5,0.9858,3.7488,90,0.0,5,3.0,1.0,9,2,0.9594,25,9,2,-7,5.0,2,2,4.5,1,0.9996,2.0,-6,4,4,1,0.8276,3,0.9999,1,1,1,6.0,5,0
21343,-8,-8,-7,-8,-8,1.0,-8,4,0.0,-8,-8,4.0,-8,2,-8,-8,-8,4,11,26.0,4,-9.0,-8,3,4,-8,1.8057,2,-8,4,0,2,61.1058,1.8057,5,1.8057,86.1766,1.8057,-8.0,-8,1.8057,3,-8,1,-8.0,1,-8,1.0,4,-8.0,1.8057,97,0.0,1,0.0,0.5258,-8,-9,0.0539,-8,-8,-8,-4,1.0,-8,1,4.0,1,0.8261,2.0,45,3,4,-8,-8.0,-7,-8.0,2,1,2,0.0,-8,0
21361,3,2,3,2,2,1.0,2,-7,0.0,2,2,4.0,2,5,4,4,2,0,7,24.0,2,76.3332,3,3,3,5,2.1517,5,3,2,0,3,64.1568,2.1517,4,2.1517,91.9392,2.1517,55.338,1,2.1517,3,3,2,63.6143,1,1,0.0,2,0.6154,2.1517,55,1.0,0,0.0,0.8505,7,2,0.1102,11,7,1,3,6.0,1,-8,4.0,0,0.9309,2.0,17,2,3,2,0.1813,4,0.9791,2,2,3,0.0,5,0
21364,-8,-8,3,1,-8,6.0,-8,5,2.0,-8,-8,4.5,-8,3,-8,-8,-8,2,13,12.0,5,-9.0,2,7,1,2,2.305,1,2,5,1,5,65.5083,2.305,5,2.305,94.2446,2.305,-8.0,8,2.305,2,1,1,-8.0,2,1,3.0,2,-8.0,2.305,60,0.0,1,1.0,0.9246,-8,3,0.1576,-8,-8,-1,2,5.5,1,-8,4.5,1,0.9559,4.0,35,3,4,-8,-8.0,3,-8.0,1,1,-8,7.5,-8,0
21388,-8,-8,3,-8,-8,0.0,-8,5,0.0,-8,-8,4.0,-8,3,-8,-8,-8,5,6,17.5,5,-9.0,-8,3,5,-8,0.6573,1,-8,5,0,1,50.9782,0.6573,5,0.6573,66.5854,0.6573,-8.0,-8,0.6573,5,-8,2,-8.0,1,-8,0.0,5,-8.0,0.6573,75,0.0,0,0.0,0.0426,-8,2,0.0188,-8,-8,-8,1,3.0,-8,2,4.0,0,0.1312,2.0,-7,3,4,-8,-8.0,2,-8.0,2,1,2,0.0,-8,1
21394,3,4,3,1,4,8.0,3,5,1.0,4,3,4.0,3,5,5,5,4,5,13,17.0,4,74.6965,1,4,5,1,0.998,5,1,5,1,5,53.9828,0.998,4,0.998,72.2948,0.998,54.1919,2,0.998,5,2,1,62.6035,1,1,3.0,4,0.5396,0.998,30,1.0,0,3.0,0.065,7,1,0.0218,29,7,2,3,14.0,1,3,4.0,0,0.288,2.0,20,3,3,2,0.1554,4,0.9688,1,2,-8,0.0,5,0
21399,3,2,3,1,2,7.5,4,2,1.0,2,4,4.5,4,5,3,3,4,2,13,12.0,5,67.6202,3,7,3,5,2.528,5,3,5,1,5,67.4748,2.528,4,2.528,97.3717,2.528,49.1482,9,2.528,2,2,1,58.2088,3,1,3.0,5,0.2502,2.528,50,1.5,5,2.0,0.9751,1,2,0.2647,29,1,1,3,9.5,1,3,4.5,1,0.9778,4.0,30,2,2,1,0.0893,4,0.8508,1,1,4,2.0,4,0
21431,3,-7,3,1,-7,0.0,4,-7,0.0,0,4,4.0,4,1,5,5,4,0,7,22.5,5,53.6617,2,2,4,2,0.5146,5,2,5,0,2,49.7204,0.5146,4,0.5146,64.1471,0.5146,39.08,7,0.5146,5,2,2,49.9841,2,1,0.0,5,0.0709,0.5146,98,0.0,0,0.0,0.0388,13,3,0.0181,-7,13,2,2,4.0,2,1,4.0,0,0.0965,1.0,38,2,2,3,0.0542,3,0.2846,2,2,2,0.0,3,0
21453,3,4,3,1,4,6.0,5,5,1.0,4,5,4.5,5,4,5,5,5,5,13,14.0,6,86.7829,2,4,5,2,1.9053,0,2,6,1,5,61.9836,1.9053,5,1.9053,87.9025,1.9053,62.1576,5,1.9053,5,2,1,69.8565,2,1,2.0,6,0.919,1.9053,99,1.0,0,1.0,0.636,7,1,0.065,17,7,1,-4,5.0,2,2,4.5,0,0.8648,2.0,75,3,3,1,0.4782,3,0.9985,2,1,1,13.0,5,0
21481,3,2,2,2,2,0.0,3,2,0.0,2,3,4.0,3,5,3,3,3,2,11,29.5,4,45.3458,2,3,4,2,-0.7126,5,2,4,0,2,38.8985,-0.7126,5,-0.7126,41.7447,-0.7126,32.4659,2,-0.7126,3,3,2,45.4304,0,8,0.0,4,0.0507,-0.7126,85,0.0,0,0.0,0.0325,4,3,0.0161,51,4,-1,3,1.0,1,3,4.0,0,0.03,2.0,1,0,4,0,0.0494,4,0.1124,1,3,-9,0.0,2,1
21519,4,4,-8,-8,4,6.0,4,-8,1.0,5,5,4.5,5,-8,5,5,5,-8,13,14.0,-8,-8.0,-8,5,-8,-8,-8.0,-8,-8,-8,1,1,-8.0,-8.0,-8,-8.0,-8.0,-8.0,52.9989,-8,-8.0,-8,-8,-8,61.5563,-8,-8,3.0,-8,0.4605,-8.0,88,2.0,1,0.0,-8.0,11,2,-8.0,11,11,-8,2,6.0,-8,-8,4.5,1,-8.0,3.0,-9,-8,-8,3,0.1337,-8,0.9533,-8,-8,2,4.0,5,0
21530,3,5,3,1,5,3.0,5,6,2.0,5,5,4.5,5,3,5,5,5,6,13,17.0,6,60.5807,3,11,5,5,2.2195,1,3,6,1,2,64.755,2.2195,4,2.2195,92.9782,2.2195,44.1531,11,2.2195,5,2,1,53.9686,1,1,0.0,6,0.1173,2.2195,100,0.0,1,0.0,0.8885,8,1,0.1289,11,8,2,1,3.0,2,1,4.5,1,0.9432,3.0,40,4,3,1,0.0641,3,0.5708,1,1,1,6.0,4,0
21566,3,5,3,1,5,5.0,4,6,1.0,5,4,4.5,4,5,5,5,5,6,13,16.5,5,86.7332,1,3,5,1,2.4598,5,1,6,1,5,66.8732,2.4598,4,2.4598,96.4384,2.4598,62.1274,2,2.4598,5,2,1,69.8268,3,1,1.0,5,0.9183,2.4598,100,2.0,5,1.0,0.9647,5,1,0.2267,25,5,1,1,6.0,1,1,4.5,1,0.9725,2.0,40,3,3,1,0.4762,3,0.9985,2,1,1,9.0,5,0
21591,2,4,3,1,4,0.0,4,5,0.0,7,7,4.0,7,4,5,5,7,7,12,18.5,5,87.1695,2,5,5,2,2.3478,0,2,7,0,2,65.886,2.3478,5,2.3478,94.8637,2.3478,62.3922,4,2.3478,5,1,2,70.0877,0,1,0.0,7,0.9242,2.3478,15,0.0,0,0.0,0.9386,10,4,0.1744,13,10,2,3,1.0,2,3,4.0,0,0.9612,1.5,50,3,-9,1,0.4933,3,0.9986,2,1,-8,0.0,5,1
21592,3,4,-7,1,4,6.0,4,5,0.0,5,5,4.5,5,3,5,5,5,6,11,20.0,5,65.6155,2,7,5,5,2.4699,0,2,6,0,5,66.9627,2.4699,5,2.4699,96.5785,2.4699,47.7198,4,2.4699,5,2,1,56.9815,2,1,3.0,6,0.1979,2.4699,52,2.0,0,1.0,0.9664,9,2,0.2321,29,9,1,1,7.0,1,-8,4.5,0,0.9734,4.5,-9,4,4,1,0.0796,-7,0.7859,1,1,-8,5.0,4,0
21616,3,5,3,1,5,5.0,7,6,1.0,5,7,4.5,7,3,5,5,7,6,13,12.0,7,97.6441,2,6,5,2,3.2998,1,2,7,1,5,74.2812,3.2998,5,3.2998,106.992,3.2998,68.0079,5,3.2998,5,3,1,77.203,3,1,1.0,7,0.9914,3.2998,100,1.0,1,1.0,0.9996,8,-9,0.8179,15,8,1,-7,2.0,1,1,4.5,1,0.9983,3.0,-6,4,4,1,0.8902,3,0.9999,3,1,3,19.0,5,0
21638,-9,4,3,1,4,2.0,4,5,1.0,4,4,4.5,4,4,5,5,4,5,13,16.0,5,69.3499,3,8,4,5,2.398,0,3,5,1,3,66.3289,2.398,5,2.398,95.5774,2.398,50.3849,7,2.398,5,1,2,59.2783,2,1,1.0,5,0.3072,2.398,99,0.0,1,0.0,0.9519,9,2,0.1964,11,9,2,2,3.0,2,2,4.0,1,0.9667,4.0,25,3,4,1,0.1002,3,0.8944,1,1,2,10.0,5,0
21651,-8,-8,3,-4,-8,2.0,-8,5,1.0,-8,-8,4.0,-8,4,-8,-8,-8,5,13,24.0,2,-9.0,2,3,5,2,2.0118,5,2,5,1,5,62.9229,2.0118,4,2.0118,89.6958,2.0118,-8.0,-4,2.0118,5,-4,2,-8.0,-9,1,0.0,2,-8.0,2.0118,60,0.0,0,1.0,0.7425,-8,2,0.0808,-8,-8,-4,3,2.0,1,2,4.0,0,0.898,2.0,-7,3,2,-8,-8.0,3,-8.0,1,2,3,3.0,-8,0
21655,4,2,3,1,2,0.0,2,2,0.0,2,2,4.0,2,3,3,3,2,2,9,25.5,2,60.9918,2,3,3,2,0.8478,0,2,2,0,1,52.6585,0.8478,5,0.8478,69.7899,0.8478,44.4449,1,0.8478,3,2,2,54.2112,1,1,0.0,2,0.1218,0.8478,85,0.0,1,0.0,0.0517,6,-8,0.0202,11,6,2,1,2.0,2,2,4.0,1,0.2044,2.0,-7,3,3,1,0.065,3,0.5899,3,1,2,0.0,4,0
21665,3,2,3,1,2,3.0,2,2,1.0,2,2,4.5,2,2,3,4,2,2,13,19.5,2,78.8019,3,3,3,5,2.4629,5,3,2,1,5,66.9008,2.4629,4,2.4629,96.4816,2.4629,57.0342,2,2.4629,3,1,1,65.1214,2,1,0.0,2,0.7192,2.4629,77,1.0,1,1.0,0.9652,7,2,0.2283,43,7,1,1,3.0,1,-9,4.0,1,0.9728,2.0,50,3,4,1,0.2303,3,0.9887,2,1,1,4.0,5,1
